Date,Open,High,Low,Close,Adj Close,Volume
2010-01-04,0.0042793833249315585,0.003755337844190021,0.004586423894287317,0.004477763620487442,0.0038177568255678765,0.2484197520416734
2010-01-05,0.004517129555990332,0.003976600689793698,0.004766729262420659,0.004553210424872611,0.0038820871875053856,0.3070258182066214
2010-01-06,0.004472424626336929,0.0039035248678190304,0.0042486083211194445,0.0038578926974383865,0.0032892570674225644,0.2800755834008424
2010-01-07,0.003938008364781219,0.003247861588371058,0.003896282207129745,0.0037783649649771045,0.0032214529314833346,0.23942723870560126
2010-01-08,0.003643367663534236,0.003247861588371058,0.0038983602803862663,0.00406383391508066,0.0034648383189104376,0.22343397485570096
2010-01-11,0.004151367375749303,0.0034508520906986473,0.003771935394877378,0.003682535299680753,0.0031397482376284147,0.23135400051825708
2010-01-12,0.0034178136860172972,0.0027951915214766143,0.0033512182574413837,0.0031951951702763395,0.0027242307941255164,0.30299223302433126
2010-01-13,0.0031495976731320124,0.0030306586612229777,0.0028704030200608216,0.003792638684725652,0.003233622064306968,0.3091859631105632
2010-01-14,0.0036047642866657986,0.0029352559979684972,0.00389006735688454,0.0035438763078377428,0.003021517028621766,0.21546085574396087
2010-01-15,0.003771383612716492,0.003166665929485217,0.003237231373647627,0.002830206655012532,0.0024130440017135837,0.3027798592275954
2010-01-19,0.003243066190938712,0.0038954023206819177,0.003521166464191032,0.004687785766205835,0.003996820043920685,0.3764280580242053
2010-01-20,0.004580117439942438,0.0039684781426565854,0.003989546466931379,0.004012861789417489,0.0034213751795728817,0.31257787603557285
2010-01-21,0.004005065759261316,0.00351377811653434,0.0035149433127211055,0.0032665610465853964,0.002785090113015712,0.3104116633088672
2010-01-22,0.002928107780129023,0.002334398907445051,0.0014320940849078118,0.0011622586613254035,0.0009909568459418872,0.4586470564747976
2010-01-25,0.002060444727450865,0.0017660211645663115,0.002060056831789385,0.002247036860311767,0.001915832788173387,0.5582958758146391
2010-01-26,0.0027594509858073143,0.003594976485646127,0.0025553826099917742,0.002832245757833751,0.0024147836196688477,0.9924758997727873
2010-01-27,0.002942329362920812,0.0029596100882501655,0.001923269250746984,0.0032278235378495473,0.002752048295683318,0.9141676130935165
2010-01-28,0.002552190814617175,0.0019284179027898793,0.0017512568061153547,0.0014762723284923798,0.0012586750371074568,0.6167001868726881
2010-01-29,0.001769870823724845,0.001258547618973281,0.0,2.0363803875517172e-06,1.7423489096710099e-06,0.6559514153765456
2010-02-01,0.0,0.0,0.0002176110720540081,0.0005464632214851189,0.00046592539988948856,0.38719237560733083
2010-02-02,0.0007193293939331963,6.49586952894271e-05,0.0006486909050235148,0.0007768763954157099,0.0006623684120685078,0.35927280611502177
2010-02-03,0.0005689582669172258,0.0008525639040921767,0.000864226670895904,0.0014640377115650513,0.0012482482531934944,0.3142981037891332
2010-02-04,0.0008859487199838895,0.000481089496083581,0.00027356962793498307,0.0,0.0,0.39140496156115545
2010-02-05,5.2833098681287494e-05,0.0,0.00012434681225236693,0.0006953122825668831,0.000592824658174014,0.4416025423310549
2010-02-08,0.0006746244642798008,0.00038162420414757786,0.0007771827954892868,0.00042208067182432363,0.00035986059275207316,0.24004463967182618
2010-02-09,0.0008229581230247626,0.0003044857534913875,0.000932620461417101,0.0008441667885159959,0.0007197512260025893,0.3238109329272082
2010-02-10,0.0007152598834052129,0.00012179755366768102,0.0008310688122635593,0.0006259855090790523,0.000533721342965511,0.18158268429752034
2010-02-11,0.0005100317544720415,0.0007612184490673538,0.0007896180301295019,0.0013498506760103654,0.0011508979215588133,0.2790925961130936
2010-02-12,0.00116636512543207,0.0011448726124427266,0.0010880581273449222,0.0016985318135717617,0.0014481786941462488,0.336045180574884
2010-02-16,0.0019446210318104507,0.0015610034132368666,0.0023356989988310706,0.002314327253412053,0.0019732101401986543,0.2755125806824036
2010-02-17,0.0024018196876012046,0.0016868581751341982,0.0021989114177886696,0.002141008958475639,0.0018254381974053616,0.21735856731336475
2010-02-18,0.001881625008837283,0.0016016025977927603,0.0022113466524288847,0.002218489420814679,0.00189149452252612,0.21000588307923154
2010-02-19,0.001928367406761687,0.0014615381213008705,0.0022507248954562464,0.0019615679102082187,0.001672450131700684,0.20602084047905247
2010-02-22,0.0020259027220893497,0.0013194436855811856,0.0018528084552688964,0.0017066855024229707,0.0014551289731040973,0.19252751960787132
2010-02-23,0.0015504129729788305,0.0010819438763810876,0.001131581448585689,0.0010215632890948553,0.0008709887499343816,0.2925009674655804
2010-02-24,0.001190749632515739,0.001104273427886833,0.0015730184429388894,0.0017556266925659453,0.001496847032577582,0.23045292883782073
2010-02-25,0.0010180314666871082,0.0013925195075558533,0.0013761355290268298,0.002028858303308498,0.001729816559908337,0.34127716075304065
2010-02-26,0.0020340281781102212,0.0018614292482726572,0.00243517810887791,0.0025630896302999626,0.002185304252066242,0.2558589027501919
2010-03-01,0.0027188101406678683,0.0027403826223261554,0.0031501874982410097,0.0034541612285713744,0.002945025726723831,0.2789560701009063
2010-03-02,0.0035681848130332677,0.00301036177917096,0.003624787885376367,0.003425613789074286,0.0029206983848941784,0.287869701741048
2010-03-03,0.0033670180556070253,0.002815488403528618,0.003666238667510431,0.0035234825571918635,0.003004134503841148,0.1824989255348664
2010-03-04,0.00343610749234409,0.0030286287019951758,0.0038092355646482112,0.0038048733016529737,0.0032440543101297445,0.17924202166635309
2010-03-05,0.004586216279720376,0.00481089496083572,0.005052734124995864,0.005485058634701091,0.004676579173633025,0.4683191659604245
2010-03-08,0.005616437286942305,0.004890057950267833,0.005802976679172914,0.0055115669713769605,0.004699177821325028,0.2138331622875497
2010-03-09,0.005270998242278023,0.005886746249307483,0.005728368038406512,0.006314954425902214,0.005384158535857567,0.4795006463585668
2010-03-10,0.006392661151063711,0.00598418429224163,0.006828861400391656,0.0066860602496296925,0.005700558720226484,0.30394488119826063
2010-03-11,0.006408917489119495,0.005988238790245341,0.006853729102597184,0.006820635590962909,0.005815307962368205,0.20072818207325696
2010-03-12,0.007111982405975853,0.006440911567365724,0.00735734503722639,0.007044936901297191,0.006006543044499046,0.20648351196479842
2010-03-15,0.006707619561873407,0.005988238790245341,0.006217473432213891,0.006482158134808638,0.0055267116247850676,0.2482968786307048
2010-03-16,0.00646377991705073,0.0058826863308518995,0.00668585896910405,0.006606537962035759,0.005632754584287254,0.2230532189772674
2010-03-17,0.006610081533538717,0.006181082206659888,0.0068433691741385735,0.0065392502913691475,0.005575385425125201,0.22524673690641053
2010-03-18,0.006447518152980912,0.005886746249307483,0.0067065815930961725,0.006647320018460169,0.005667533288620512,0.1662766013756296
2010-03-19,0.006587731781719043,0.0059354652707745564,0.006420576730520974,0.006157946231101892,0.005250287150979964,0.2840227021087472
2010-03-22,0.005709911230763039,0.006089742172086951,0.006196750808221768,0.006667711046672381,0.00568491854435553,0.22820631745949366
2010-03-23,0.0067604472345406535,0.0066540545760582215,0.007015378851695293,0.007403808108097341,0.00631250552113638,0.3073110058765238
2010-03-24,0.007166850259921129,0.006942303365953181,0.007722100851706486,0.0076097547706069635,0.006488105889305082,0.3047913424738221
2010-03-25,0.007833343842166017,0.007098607516267431,0.007460966458411725,0.0070551296929696194,0.006015227479503345,0.27472528067879
2010-03-26,0.0074330450825775204,0.007297538100139424,0.007937644918803603,0.007921734779820062,0.006754106310150616,0.32813880751354657
2010-03-29,0.008256003205602276,0.007687279430972242,0.008573900589186896,0.00822554748801358,0.007013140066311888,0.2738909550487563
2010-03-30,0.008987516714056253,0.008420081161076405,0.009118959004725438,0.008931060729553908,0.0076146464285358,0.2666126016434806
2010-03-31,0.008761968162553355,0.008243477418484212,0.009162485093041108,0.008757739712183826,0.007466882678605721,0.21425032510256656
2010-04-01,0.009152109423864012,0.008673812513421045,0.008808089207019615,0.008955529963408558,0.007635513651135753,0.30769782957772124
2010-04-05,0.008658336720454768,0.008629158830861433,0.009226731038273997,0.009469372984621485,0.008073621549467447,0.3517775280459373
2010-04-06,0.009312638049157829,0.008980333646592092,0.009688898957844048,0.00968347605841599,0.00825616946563959,0.22311238024921526
2010-04-07,0.009586955614828065,0.00932136137640971,0.010032929381257119,0.009899615512598041,0.008440443344994976,0.3214353803151486
2010-04-08,0.009767804662691608,0.009244222925753512,0.009904437490791347,0.00976707655165237,0.008327441913671733,0.29136021678597074
2010-04-09,0.00996897413312487,0.009315274208952264,0.010405980886313851,0.010142260581022286,0.0086473377196776,0.1619820998144926
2010-04-12,0.010125433247890704,0.009554798556928278,0.010685765364494039,0.010244215722083325,0.008734255805489498,0.16135559711412184
2010-04-13,0.010056349237167674,0.009499992368003758,0.010540687627024821,0.010272757716713064,0.00875858041636475,0.14682771246169893
2010-04-14,0.01075129141101018,0.010110996544440247,0.011154153668459107,0.010937494346696323,0.009325340845708248,0.19984834777249416
2010-04-15,0.010852888097844772,0.010764627154434485,0.011452588231524709,0.011596110945782251,0.009886879690231554,0.18506258065260628
2010-04-16,0.011419814322505023,0.011192940420821335,0.011253630011431037,0.011286172761824052,0.00962262434925009,0.3875549280174727
2010-04-19,0.011106890666959322,0.010533217222917779,0.010677475208067222,0.01121888509115744,0.009565255190088044,0.28807449075932895
2010-04-20,0.011413720908741126,0.010809286257445969,0.010924104594689982,0.010713198481229397,0.009134127611212635,0.3809349333820782
2010-04-21,0.013498547430268633,0.013042192623953161,0.013570673391226883,0.013696337847833487,0.011677541914258065,0.5131618931411986
2010-04-22,0.01338475848989222,0.014361633599308407,0.013668079962166992,0.015174652001580746,0.012937970224092807,0.41078558746899246
2010-04-23,0.015365948143307127,0.015463871647515559,0.01590637239005794,0.01606367905216359,0.01369593569506871,0.41269846859530607
2010-04-26,0.016156399016234356,0.015520710505893813,0.016152996242530873,0.015792486544242257,0.01346472217141964,0.2404769720437527
2010-04-27,0.01521964652681912,0.014582891024460191,0.01456340025381326,0.01427134850881568,0.012167805579794827,0.3652329250248442
2010-04-28,0.014402787243572308,0.013803402942342696,0.013711606050482675,0.014181633429549312,0.012091308815988085,0.3918115056863355
2010-04-29,0.014356047558654932,0.01502135137676009,0.014872200279487283,0.015617129146484617,0.013315207879716684,0.2836950396794976
2010-04-30,0.015634172295213453,0.01513705634251844,0.014662882130935015,0.014077641908100728,0.012002645650312109,0.2748223658430121
2010-05-03,0.014522675023726672,0.014591016281823257,0.015052502880545722,0.015150182767726096,0.012917083884812025,0.22708073633679365
2010-05-04,0.014329639148335335,0.01365928396784711,0.013782072380110581,0.013586226295487558,0.011583670818533919,0.37307558594716084
2010-05-05,0.01232608889107268,0.012613879357566311,0.012119929221433644,0.01303772124874756,0.011116011262597973,0.45937064433939045
2010-05-06,0.012488646845616437,0.012636206198846117,0.001865240922834209,0.011051684104684684,0.00942270483211495,0.6775725848399458
2010-05-07,0.010432268915686542,0.010265268025300762,0.007245427925464426,0.00893309710994146,0.007616396970308678,0.8889482247311346
2010-05-10,0.011761191995662376,0.011905437138195682,0.01207847843929958,0.01262990612937076,0.010768303416943112,0.5141994908338224
2010-05-11,0.012084278575499964,0.012969114091752554,0.01248676587624517,0.013145796420705916,0.011208137278458048,0.44084406448556973
2010-05-12,0.01358795186356141,0.013626804620202382,0.014186209204692948,0.014281546745355457,0.012176492745753525,0.3354550848110965
2010-05-13,0.01439668840379437,0.014006398865122165,0.013709530744301063,0.01352098045007584,0.0115280248916007,0.3058380419005916
2010-05-14,0.012758900326772744,0.012276911546204285,0.01227951196557487,0.012595244103843675,0.01073875175933886,0.39233182148833834
2010-05-17,0.012665431808966031,0.01221601818982232,0.01190853576669975,0.012676808216692502,0.01080828458941574,0.39421284654514155
2010-05-18,0.013128726591527709,0.012697104975679954,0.012437019403534484,0.012297545981680133,0.010484925933225767,0.40496351152704835
2010-05-19,0.011608791539396458,0.01155426232246503,0.011315806184632127,0.011477842982151452,0.009786066508412773,0.5366398163703466
2010-05-20,0.010060407895667582,0.009713135376696255,0.009525171135489417,0.009320526645973395,0.007946703174502093,0.675976747453045
2010-05-21,0.008219421018962732,0.009845080016276972,0.008517939266231005,0.010250335752980656,0.008739469197446482,0.6439993214873903
2010-05-24,0.011157689010376622,0.011144221399354268,0.01160802589745253,0.011155670181265925,0.009511357073973305,0.38955579257386264
2010-05-25,0.009546314769688619,0.010303834540402922,0.009722059583551296,0.010841659236532623,0.009243636151853335,0.5487102328033976
2010-05-26,0.01172664999030086,0.011393903674147068,0.011087826882894794,0.010615321545810796,0.009050669644630437,0.4417906448367352
2010-05-27,0.011832310761649402,0.011751165657335166,0.012198685707488353,0.012499408993679968,0.01065704706548394,0.3419036634534114
2010-05-28,0.013618440636437044,0.012869648799816558,0.013077420152131182,0.013219198677402531,0.011270719829577086,0.4228074613199324
2010-06-01,0.013679396478132183,0.014197209612082977,0.014240089687317409,0.014024625234748983,0.01195744289301929,0.4557784932631727
2010-06-02,0.01466491255570071,0.013965799680566271,0.014524019243711002,0.01466081442523516,0.012499859594806713,0.35396649510800754
2010-06-03,0.01479495783413292,0.014118043912424924,0.014540599556564629,0.014491571613507517,0.01235555869506074,0.33314021042667574
2010-06-04,0.013378659650114269,0.013377122345409581,0.013342705157789167,0.013031606662717563,0.011110786946823374,0.3917584122371515
2010-06-07,0.01339491598817006,0.012818897108895756,0.012497120270553962,0.012007998825934146,0.010238066771796943,0.4614503905917108
2010-06-08,0.012368759065462073,0.011732898734510944,0.011481603779018558,0.01167971143901863,0.009958160331126911,0.5231191902967279
2010-06-09,0.012009095724998996,0.01134721732213373,0.010826698023749845,0.010429765911513386,0.008892454532196753,0.4439447219179131
2010-06-10,0.01066188155170339,0.011160455652724749,0.010766591622580549,0.01192032012705533,0.010163315087854272,0.4015382255768373
2010-06-11,0.011350730311781992,0.01174507848987772,0.011838074971221663,0.012532040083686836,0.01068487275990495,0.2766078226912842
2010-06-14,0.01292146370733055,0.012818897108895756,0.013214207733173583,0.012689042833619824,0.010818722297147323,0.3075977105021172
2010-06-15,0.012856438355107427,0.012960994254841374,0.013523007758847606,0.013792172957997173,0.011759249339067385,0.29790739754819867
2010-06-16,0.01396590629734426,0.01456462410163599,0.014586195416912091,0.015333702021635962,0.013073567572153652,0.4055050647087247
2010-06-17,0.015896303033355916,0.01561003413236866,0.016424496098434063,0.016275745745570544,0.013876763109966418,0.45381858651043905
2010-06-18,0.016231581866735317,0.016036314729301768,0.016822412538621413,0.016724332031637063,0.014259216888501687,0.40601627877658175
2010-06-21,0.017336985724458208,0.016850303987613967,0.016264913354292837,0.015929103710830367,0.013581197376744604,0.40161103945000387
2010-06-22,0.016213296199429586,0.016233212643720032,0.01683899838562486,0.016679477214437556,0.014220988988756345,0.36952287571890835
2010-06-23,0.016705039573588876,0.015967296115556764,0.016092895375511396,0.01609222649166068,0.013720290346442406,0.39725889357260996
2010-06-24,0.015977579297620767,0.015670927488750624,0.016134346157645453,0.015690536848048567,0.013377795892744529,0.36790580095233394
2010-06-25,0.01578657817749342,0.015076162986136482,0.015659743003435173,0.015221548644035139,0.012977945934656628,0.2788741544935939
2010-06-28,0.015150557090082062,0.01497061052674304,0.01539239375989522,0.015547799650563111,0.013256104564508181,0.29783913454210503
2010-06-29,0.014579566780907868,0.013882574062452628,0.01327430860019306,0.013074425099529524,0.011147275228613453,0.5949440083527915
2010-06-30,0.013073858737582433,0.012579367340467863,0.012385214227091629,0.012128303169952497,0.010340627764434202,0.38154474956984824
2010-07-01,0.012584150118687139,0.011935889236838547,0.010977990611464261,0.01150639042164854,0.00981039931215124,0.5351061741667756
2010-07-02,0.01180995558381568,0.011150313987263585,0.010973839999101037,0.011192379476915246,0.009542664735259249,0.3568350583196324
2010-07-06,0.011913592451928301,0.011529902811731503,0.011587300506385505,0.011536979686400523,0.009836455348118542,0.3142480442513312
